    
 E (eV)=   258.000000000000     
       0     -7.09484134E-01      0.00000000E+00
       1      1.31232589E+00      1.31351012E+00
       2      7.58581359E-01      7.58892316E-01
       3      4.65584995E-01      4.65727393E-01
       4      2.90458072E-01      2.90537109E-01
       5      1.82326204E-01      1.82372987E-01
       6      1.15042111E-01      1.15070576E-01
       7      7.29665689E-02      7.29841708E-02
       8      4.65130154E-02      4.65240235E-02
       9      2.97889342E-02      2.97958785E-02
      10      1.91597500E-02      1.91641611E-02
      11      1.23711722E-02      1.23739902E-02
      12      8.01616305E-03      8.01797222E-03
      13      5.21101997E-03      5.21218638E-03
      14      3.39750352E-03      3.39825837E-03
      15      2.22111017E-03      2.22160033E-03
      16      1.45564095E-03      1.45596021E-03
      17      9.56137766E-04      9.56346301E-04
      18      6.29336161E-04      6.29472719E-04
      19      4.15011441E-04      4.15101075E-04
      20      2.74142659E-04      2.74201619E-04
      21      1.81368146E-04      1.81407004E-04
      22      1.20156293E-04      1.20181948E-04
      23      7.97023239E-05      7.97192888E-05
      24      5.29269378E-05      5.29381723E-05
      25      3.51812025E-05      3.51886519E-05
      26      2.34058201E-05      2.34107653E-05
      27      1.55837382E-05      1.55870245E-05
      28      1.03827728E-05      1.03849586E-05
      29      6.92168916E-06      6.92314417E-06
      30      4.61673079E-06      4.61770002E-06
      31      3.08070919E-06      3.08135524E-06
      32      2.05652321E-06      2.05695407E-06
      33      1.37328037E-06      1.37356784E-06
      34      9.17288509E-07      9.17480395E-07
      35      6.12850626E-07      6.12978755E-07
      36      4.09532437E-07      4.09618018E-07
      37      2.73710793E-07      2.73767965E-07
      38      1.82958227E-07      1.82996432E-07
      39      1.22308531E-07      1.22334062E-07
      40      8.17704155E-08      8.17874797E-08
      41      5.46714406E-08      5.46828482E-08
      42      3.65545719E-08      3.65622009E-08
      43      2.44418480E-08      2.44469466E-08
      44      1.63429393E-08      1.63463491E-08
      45      1.09275366E-08      1.09298135E-08
      46      7.30653061E-09      7.30806039E-09
      47      4.88527952E-09      4.88629937E-09
      48      3.26630229E-09      3.26698155E-09
      49      2.18371886E-09      2.18417808E-09
      50      1.45985073E-09      1.46015454E-09
      51      9.75906273E-10      9.76109579E-10
      52      6.52370226E-10      6.52509741E-10

  TOTAL ELASTIC CROSS SECTION = 1.563186E-16 cm**2
               FROM DCS TABLE = 1.563151E-16  (REL. DIF. = 2.26E-05)

  1ST TRANSPORT CROSS SECTION = 3.419294E-17 cm**2
               FROM DCS TABLE = 3.419289E-17  (REL. DIF. = 1.27E-06)

  2ND TRANSPORT CROSS SECTION = 5.592663E-17 cm**2
