 #
 # Subroutine ELSEPA. Elastic scattering of electrons and positrons
 #                    by neutral atoms and positive ions
 #
 # Projectile: electron
 # Kinetic energy = 8.60000E+01 eV = 3.16044E+00 a.u.
 #
 #  ***  WARNING: Energy is too low.
 #                The reliability of the results is questionable.
 #
 # Element:  C,  Z =   6,  atomic weight = 1.20107E+01 g/mol
 #
 # Nuclear model: point charge
 #
 # Number of electrons =  6
 #
 # Electron density: Read from file z_006.den   
 #                   Number of data points =  725
 #                   Volume integral = 6.00000E+00
 #
 # Furness-McCarthy exchange potential
 #
 # Total elastic cross section = 3.24162E-16 cm**2 = 1.15760E+01 a0**2
 # 1st transport cross section = 1.55044E-16 cm**2 = 5.53671E+00 a0**2
 # 2nd transport cross section = 1.66685E-16 cm**2 = 5.95242E+00 a0**2
 #
 #
 # Differential cross section:                       MU=(1-COS(THETA))/2
 #
 #  THETA        MU          DCS          DCS        Sherman      error
 #  (deg)                 (cm**2/sr)   (a0**2/sr)    function
 #----------------------------------------------------------------------
  0.000E+00  0.00000E+00  3.71476E-16  1.32656E+01  0.00000E+00  1.0E-07
  1.000E-04  7.61557E-13  3.71476E-16  1.32656E+01  2.43078E-10  1.0E-07
  1.250E-04  1.18994E-12  3.71476E-16  1.32656E+01  3.03847E-10  1.0E-07
  1.500E-04  1.71346E-12  3.71476E-16  1.32656E+01  3.64617E-10  1.0E-07
  1.750E-04  2.33225E-12  3.71476E-16  1.32656E+01  4.25386E-10  1.0E-07
  2.000E-04  3.04617E-12  3.71476E-16  1.32656E+01  4.86156E-10  1.0E-07
  2.250E-04  3.85530E-12  3.71476E-16  1.32656E+01  5.46925E-10  1.0E-07
  2.500E-04  4.75964E-12  3.71476E-16  1.32656E+01  6.07695E-10  1.0E-07
  2.750E-04  5.75917E-12  3.71476E-16  1.32656E+01  6.68464E-10  1.0E-07
  3.000E-04  6.85391E-12  3.71476E-16  1.32656E+01  7.29234E-10  1.0E-07
  3.250E-04  8.04379E-12  3.71476E-16  1.32656E+01  7.90003E-10  1.0E-07
  3.500E-04  9.32893E-12  3.71476E-16  1.32656E+01  8.50773E-10  1.0E-07
