 #
 # Subroutine ELSEPA. Elastic scattering of electrons and positrons
 #                    by neutral atoms and positive ions
 #
 # Projectile: electron
 # Kinetic energy = 7.00000E+01 eV = 2.57245E+00 a.u.
 #
 #  ***  WARNING: Energy is too low.
 #                The reliability of the results is questionable.
 #
 # Element:  C,  Z =   6,  atomic weight = 1.20107E+01 g/mol
 #
 # Nuclear model: point charge
 #
 # Number of electrons =  6
 #
 # Electron density: Read from file z_006.den   
 #                   Number of data points =  725
 #                   Volume integral = 6.00000E+00
 #
 # Furness-McCarthy exchange potential
 #
 # Total elastic cross section = 3.72103E-16 cm**2 = 1.32880E+01 a0**2
 # 1st transport cross section = 1.99788E-16 cm**2 = 7.13456E+00 a0**2
 # 2nd transport cross section = 1.94270E-16 cm**2 = 6.93751E+00 a0**2
 #
 #
 # Differential cross section:                       MU=(1-COS(THETA))/2
 #
 #  THETA        MU          DCS          DCS        Sherman      error
 #  (deg)                 (cm**2/sr)   (a0**2/sr)    function
 #----------------------------------------------------------------------
  0.000E+00  0.00000E+00  3.62733E-16  1.29534E+01  0.00000E+00  1.0E-07
  1.000E-04  7.61557E-13  3.62733E-16  1.29534E+01  2.38932E-10  1.0E-07
  1.250E-04  1.18994E-12  3.62733E-16  1.29534E+01  2.98665E-10  1.0E-07
  1.500E-04  1.71346E-12  3.62733E-16  1.29534E+01  3.58398E-10  1.0E-07
  1.750E-04  2.33225E-12  3.62733E-16  1.29534E+01  4.18131E-10  1.0E-07
  2.000E-04  3.04617E-12  3.62733E-16  1.29534E+01  4.77865E-10  1.0E-07
  2.250E-04  3.85530E-12  3.62733E-16  1.29534E+01  5.37598E-10  1.0E-07
  2.500E-04  4.75964E-12  3.62733E-16  1.29534E+01  5.97331E-10  1.0E-07
  2.750E-04  5.75917E-12  3.62733E-16  1.29534E+01  6.57064E-10  1.0E-07
  3.000E-04  6.85391E-12  3.62733E-16  1.29534E+01  7.16797E-10  1.0E-07
  3.250E-04  8.04379E-12  3.62733E-16  1.29534E+01  7.76530E-10  1.0E-07
  3.500E-04  9.32893E-12  3.62733E-16  1.29534E+01  8.36263E-10  1.0E-07
  3.750E-04  1.07092E-11  3.62733E-16  1.29534E+01  8.95996E-10  1.0E-07
  4.000E-04  1.21847E-11  3.62733E-16  1.29534E+01  9.55729E-10  1.0E-07
  4.250E-04  1.37554E-11  3.62733E-16  1.29534E+01  1.01546E-09  1.0E-07
