    
 E (eV)=   236.000000000000     
       0      4.91397810E-01      0.00000000E+00
       1      2.54037092E-01      2.54131286E-01
       2      1.48304646E-01      1.48345300E-01
       3      9.01632480E-02      9.01853637E-02
       4      5.58448278E-02      5.58578197E-02
       5      3.49321372E-02      3.49400374E-02
       6      2.19740780E-02      2.19789688E-02
       7      1.38683257E-02      1.38713841E-02
       8      8.76925879E-03      8.77118249E-03
       9      5.55076877E-03      5.55198295E-03
      10      3.51525040E-03      3.51601826E-03
      11      2.22647722E-03      2.22696335E-03
      12      1.41006608E-03      1.41037401E-03
      13      8.92803710E-04      8.92998781E-04
      14      5.65103101E-04      5.65226667E-04
      15      3.57544740E-04      3.57622991E-04
      16      2.26126062E-04      2.26175599E-04
      17      1.42949317E-04      1.42980664E-04
      18      9.03281881E-05      9.03480161E-05
      19      5.70526657E-05      5.70652019E-05
      20      3.60200022E-05      3.60279247E-05
      21      2.27316884E-05      2.27366929E-05
      22      1.43398826E-05      1.43430425E-05
      23      9.04256459E-06      9.04455896E-06
      24      5.70001668E-06      5.70127491E-06
      25      3.59174490E-06      3.59253839E-06
      26      2.26248623E-06      2.26298645E-06
      27      1.42470056E-06      1.42501579E-06
      28      8.96859368E-07      8.97057955E-07
      29      5.64408849E-07      5.64533908E-07
      30      3.55089119E-07      3.55167853E-07
      31      2.23336792E-07      2.23386345E-07
      32      1.40432383E-07      1.40463565E-07
      33      8.82801102E-08      8.82997174E-08
      34      5.54819823E-08      5.54943117E-08
      35      3.48608839E-08      3.48686374E-08
      36      2.18990370E-08      2.19039110E-08
      37      1.37536204E-08      1.37566800E-08
      38      8.63613160E-09      8.63805535E-09
      39      5.42167243E-09      5.42288135E-09
      40      3.40295769E-09      3.40371785E-09
      41      2.13547869E-09      2.13595638E-09
      42      1.33987166E-09      1.34017162E-09
      43      8.40526082E-10      8.40710242E-10
      44      5.27139005E-10      5.27254803E-10

  TOTAL ELASTIC CROSS SECTION = 1.280043E-17 cm**2
               FROM DCS TABLE = 1.280005E-17  (REL. DIF. = 2.90E-05)

  1ST TRANSPORT CROSS SECTION = 1.955826E-18 cm**2
               FROM DCS TABLE = 1.955798E-18  (REL. DIF. = 1.43E-05)

  2ND TRANSPORT CROSS SECTION = 4.092315E-18 cm**2
