    
 E (eV)=   234.000000000000     
       0     -6.46817180E-01      0.00000000E+00
       1      1.33624929E+00      1.33741191E+00
       2      7.58515384E-01      7.58811365E-01
       3      4.55613640E-01      4.55746323E-01
       4      2.77756827E-01      2.77828811E-01
       5      1.70420470E-01      1.70462088E-01
       6      1.05185793E-01      1.05210547E-01
       7      6.53089458E-02      6.53239230E-02
       8      4.07778291E-02      4.07870014E-02
       9      2.55914941E-02      2.55971634E-02
      10      1.61348924E-02      1.61384223E-02
      11      1.02149189E-02      1.02171300E-02
      12      6.49123740E-03      6.49262949E-03
      13      4.13896626E-03      4.13984661E-03
      14      2.64724512E-03      2.64780403E-03
      15      1.69790717E-03      1.69826325E-03
      16      1.09179535E-03      1.09202293E-03
      17      7.03678465E-04      7.03824344E-04
      18      4.54483523E-04      4.54577272E-04
      19      2.94092688E-04      2.94153080E-04
      20      1.90629322E-04      1.90668310E-04
      21      1.23753482E-04      1.23778700E-04
      22      8.04481067E-05      8.04644472E-05
      23      5.23599005E-05      5.23705051E-05
      24      3.41150221E-05      3.41219139E-05
      25      2.22485058E-05      2.22529903E-05
      26      1.45215802E-05      1.45245015E-05
      27      9.48503634E-06      9.48694114E-06
      28      6.19919023E-06      6.20043332E-06
      29      4.05382231E-06      4.05463415E-06
      30      2.65213160E-06      2.65266214E-06
      31      1.73578721E-06      1.73613412E-06
      32      1.13642979E-06      1.13665674E-06
      33      7.44235082E-07      7.44383606E-07
      34      4.87504358E-07      4.87601590E-07
      35      3.19395923E-07      3.19459604E-07
      36      2.09289176E-07      2.09330884E-07
      37      1.37156652E-07      1.37183978E-07
      38      8.98932269E-08      8.99111354E-08
      39      5.89204556E-08      5.89321923E-08
      40      3.86212027E-08      3.86288980E-08
      41      2.53161652E-08      2.53212059E-08
      42      1.65948708E-08      1.65981766E-08
      43      1.08779335E-08      1.08800988E-08
      44      7.13039884E-09      7.13181700E-09
      45      4.67381562E-09      4.67474745E-09
      46      3.06342181E-09      3.06403272E-09
      47      2.00777337E-09      2.00817198E-09
      48      1.31585882E-09      1.31612150E-09
      49      8.62362232E-10      8.62530347E-10
      50      5.65115615E-10      5.65225832E-10

  TOTAL ELASTIC CROSS SECTION = 1.672160E-16 cm**2
               FROM DCS TABLE = 1.672123E-16  (REL. DIF. = 2.18E-05)

  1ST TRANSPORT CROSS SECTION = 3.949888E-17 cm**2
               FROM DCS TABLE = 3.949885E-17  (REL. DIF. = 8.66E-07)

  2ND TRANSPORT CROSS SECTION = 6.285509E-17 cm**2
