 #
 # Subroutine ELSEPA. Elastic scattering of electrons and positrons
 #                    by neutral atoms and positive ions
 #
 # Projectile: electron
 # Kinetic energy = 2.04000E+02 eV = 7.49686E+00 a.u.
 #
 # Element:  O,  Z =   8,  atomic weight = 1.59994E+01 g/mol
 #
 # Nuclear model: point charge
 #
 # Number of electrons =  8
 #
 # Electron density: Read from file z_008.den   
 #                   Number of data points =  681
 #                   Volume integral = 8.00000E+00
 #
 # Furness-McCarthy exchange potential
 #
 # Total elastic cross section = 1.61182E-16 cm**2 = 5.75591E+00 a0**2
 # 1st transport cross section = 6.52690E-17 cm**2 = 2.33080E+00 a0**2
 # 2nd transport cross section = 7.94189E-17 cm**2 = 2.83610E+00 a0**2
 #
 #
 # Differential cross section:                       MU=(1-COS(THETA))/2
 #
 #  THETA        MU          DCS          DCS        Sherman      error
 #  (deg)                 (cm**2/sr)   (a0**2/sr)    function
 #----------------------------------------------------------------------
  0.000E+00  0.00000E+00  2.35103E-16  8.39569E+00  0.00000E+00  1.0E-07
  1.000E-04  7.61557E-13  2.35103E-16  8.39569E+00  3.83488E-10  1.0E-07
  1.250E-04  1.18994E-12  2.35103E-16  8.39569E+00  4.79360E-10  1.0E-07
  1.500E-04  1.71346E-12  2.35103E-16  8.39569E+00  5.75232E-10  1.0E-07
  1.750E-04  2.33225E-12  2.35103E-16  8.39569E+00  6.71104E-10  1.0E-07
  2.000E-04  3.04617E-12  2.35103E-16  8.39569E+00  7.66976E-10  1.0E-07
  2.250E-04  3.85530E-12  2.35103E-16  8.39569E+00  8.62848E-10  1.0E-07
  2.500E-04  4.75964E-12  2.35103E-16  8.39569E+00  9.58720E-10  1.0E-07
  2.750E-04  5.75917E-12  2.35103E-16  8.39569E+00  1.05459E-09  1.0E-07
  3.000E-04  6.85391E-12  2.35103E-16  8.39569E+00  1.15046E-09  1.0E-07
  3.250E-04  8.04379E-12  2.35103E-16  8.39569E+00  1.24634E-09  1.0E-07
  3.500E-04  9.32893E-12  2.35103E-16  8.39569E+00  1.34221E-09  1.0E-07
  3.750E-04  1.07092E-11  2.35103E-16  8.39569E+00  1.43808E-09  1.0E-07
  4.000E-04  1.21847E-11  2.35103E-16  8.39569E+00  1.53395E-09  1.0E-07
  4.250E-04  1.37554E-11  2.35103E-16  8.39569E+00  1.62982E-09  1.0E-07
  4.500E-04  1.54213E-11  2.35103E-16  8.39569E+00  1.72570E-09  1.0E-07
  4.750E-04  1.71823E-11  2.35103E-16  8.39569E+00  1.82157E-09  1.0E-07
  5.000E-04  1.90386E-11  2.35103E-16  8.39569E+00  1.91744E-09  1.0E-07
  5.250E-04  2.09900E-11  2.35103E-16  8.39569E+00  2.01331E-09  1.0E-07
  5.500E-04  2.30367E-11  2.35103E-16  8.39569E+00  2.10918E-09  1.0E-07
  5.750E-04  2.51785E-11  2.35103E-16  8.39569E+00  2.20506E-09  1.0E-07
  6.000E-04  2.74156E-11  2.35103E-16  8.39569E+00  2.30093E-09  1.0E-07
  6.250E-04  2.97478E-11  2.35103E-16  8.39569E+00  2.39680E-09  1.0E-07
  6.500E-04  3.21752E-11  2.35103E-16  8.39569E+00  2.49267E-09  1.0E-07
  6.750E-04  3.46979E-11  2.35103E-16  8.39569E+00  2.58854E-09  1.0E-07
  7.000E-04  3.73157E-11  2.35103E-16  8.39569E+00  2.68442E-09  1.0E-07
  7.250E-04  4.00286E-11  2.35103E-16  8.39569E+00  2.78029E-09  1.0E-07
  7.500E-04  4.28368E-11  2.35103E-16  8.39569E+00  2.87616E-09  1.0E-07
  7.750E-04  4.57402E-11  2.35103E-16  8.39569E+00  2.97203E-09  1.0E-07
  8.000E-04  4.87388E-11  2.35103E-16  8.39569E+00  3.06790E-09  1.0E-07
  8.250E-04  5.18325E-11  2.35103E-16  8.39569E+00  3.16378E-09  1.0E-07
  8.500E-04  5.50215E-11  2.35103E-16  8.39569E+00  3.25965E-09  1.0E-07
  8.750E-04  5.83057E-11  2.35103E-16  8.39569E+00  3.35552E-09  1.0E-07
  9.000E-04  6.16850E-11  2.35103E-16  8.39569E+00  3.45139E-09  1.0E-07
  9.250E-04  6.51595E-11  2.35103E-16  8.39569E+00  3.54726E-09  1.0E-07
  9.500E-04  6.87293E-11  2.35103E-16  8.39569E+00  3.64314E-09  1.0E-07
  9.750E-04  7.23943E-11  2.35103E-16  8.39569E+00  3.73901E-09  1.0E-07
  1.000E-03  7.61544E-11  2.35103E-16  8.39569E+00  3.83488E-09  1.0E-07
  1.250E-03  1.18991E-10  2.35103E-16  8.39569E+00  4.79360E-09  1.0E-07
  1.500E-03  1.71347E-10  2.35103E-16  8.39569E+00  5.75232E-09  1.0E-07
  1.750E-03  2.33223E-10  2.35103E-16  8.39569E+00  6.71104E-09  1.0E-07
  2.000E-03  3.04617E-10  2.35103E-16  8.39569E+00  7.66976E-09  1.0E-07
  2.250E-03  3.85531E-10  2.35103E-16  8.39569E+00  8.62848E-09  1.0E-07
  2.500E-03  4.75965E-10  2.35103E-16  8.39569E+00  9.58720E-09  1.0E-07
  2.750E-03  5.75917E-10  2.35103E-16  8.39569E+00  1.05459E-08  1.0E-07
  3.000E-03  6.85389E-10  2.35103E-16  8.39569E+00  1.15046E-08  1.0E-07
  3.250E-03  8.04380E-10  2.35103E-16  8.39569E+00  1.24634E-08  1.0E-07
  3.500E-03  9.32891E-10  2.35103E-16  8.39569E+00  1.34221E-08  1.0E-07
  3.750E-03  1.07092E-09  2.35103E-16  8.39569E+00  1.43808E-08  1.0E-07
  4.000E-03  1.21847E-09  2.35103E-16  8.39569E+00  1.53395E-08  1.0E-07
  4.250E-03  1.37554E-09  2.35103E-16  8.39569E+00  1.62982E-08  1.0E-07
  4.500E-03  1.54213E-09  2.35103E-16  8.39569E+00  1.72570E-08  1.0E-07
  4.750E-03  1.71823E-09  2.35103E-16  8.39569E+00  1.82157E-08  1.0E-07
  5.000E-03  1.90386E-09  2.35103E-16  8.39569E+00  1.91744E-08  1.0E-07
  5.250E-03  2.09900E-09  2.35103E-16  8.39569E+00  2.01331E-08  1.0E-07
  5.500E-03  2.30367E-09  2.35103E-16  8.39569E+00  2.10918E-08  1.0E-07
  5.750E-03  2.51785E-09  2.35103E-16  8.39569E+00  2.20506E-08  1.0E-07
  6.000E-03  2.74156E-09  2.35103E-16  8.39569E+00  2.30093E-08  1.0E-07
  6.250E-03  2.97478E-09  2.35103E-16  8.39569E+00  2.39680E-08  1.0E-07
  6.500E-03  3.21752E-09  2.35103E-16  8.39569E+00  2.49267E-08  1.0E-07
  6.750E-03  3.46978E-09  2.35103E-16  8.39569E+00  2.58854E-08  1.0E-07
  7.000E-03  3.73156E-09  2.35103E-16  8.39569E+00  2.68442E-08  1.0E-07
