    
 E (eV)=   268.000000000000     
       0     -2.64214370E-01      0.00000000E+00
       1      1.55644876E+00      1.55852962E+00
       2      8.06037518E-01      8.06513465E-01
       3      4.24904528E-01      4.25088326E-01
       4      2.27959228E-01      2.28044718E-01
       5      1.24716507E-01      1.24759642E-01
       6      6.94567423E-02      6.94795452E-02
       7      3.92586931E-02      3.92711207E-02
       8      2.24598585E-02      2.24667782E-02
       9      1.29772264E-02      1.29811410E-02
      10      7.56001100E-03      7.56225295E-03
      11      4.43453539E-03      4.43583208E-03
      12      2.61633621E-03      2.61709225E-03
      13      1.55123701E-03      1.55168080E-03
      14      9.23603776E-04      9.23865754E-04
      15      5.51887130E-04      5.52042530E-04
      16      3.30785573E-04      3.30878131E-04
      17      1.98784639E-04      1.98839963E-04
      18      1.19727929E-04      1.19761097E-04
      19      7.22511615E-05      7.22710972E-05
      20      4.36728591E-05      4.36848683E-05
      21      2.64358945E-05      2.64431425E-05
      22      1.60215700E-05      1.60259515E-05
      23      9.72009811E-06      9.72275056E-06
      24      5.90238418E-06      5.90399182E-06
      25      3.58691885E-06      3.58789424E-06
      26      2.18125686E-06      2.18184918E-06
      27      1.32722296E-06      1.32758293E-06
      28      8.07977173E-07      8.08196080E-07
      29      4.92089030E-07      4.92222235E-07
      30      2.99814723E-07      2.99895811E-07
      31      1.82728192E-07      1.82777579E-07
      32      1.11399583E-07      1.11429676E-07
      33      6.79314924E-08      6.79498309E-08
      34      4.14337852E-08      4.14449659E-08
      35      2.52767649E-08      2.52835830E-08
      36      1.54227922E-08      1.54269476E-08
      37      9.41174052E-09      9.41428122E-09
      38      5.74422618E-09      5.74577316E-09
      39      3.50622570E-09      3.50717228E-09
      40      2.14041324E-09      2.14099049E-09
      41      1.30675993E-09      1.30711151E-09
      42      7.97859685E-10      7.98073840E-10
      43      4.87135944E-10      4.87270576E-10

  TOTAL ELASTIC CROSS SECTION = 1.355803E-16 cm**2
               FROM DCS TABLE = 1.355778E-16  (REL. DIF. = 1.88E-05)

  1ST TRANSPORT CROSS SECTION = 4.499849E-17 cm**2
               FROM DCS TABLE = 4.499853E-17  (REL. DIF. = 9.18E-07)

  2ND TRANSPORT CROSS SECTION = 6.182032E-17 cm**2
