    
 E (eV)=   272.000000000000     
       0      4.70978147E-01      0.00000000E+00
       1      2.49610949E-01      2.49711767E-01
       2      1.49714353E-01      1.49758895E-01
       3      9.36145549E-02      9.36393869E-02
       4      5.96731143E-02      5.96880869E-02
       5      3.84319608E-02      3.84413160E-02
       6      2.48998818E-02      2.49058377E-02
       7      1.61902821E-02      1.61941145E-02
       8      1.05498443E-02      1.05523260E-02
       9      6.88312357E-03      6.88473690E-03
      10      4.49389845E-03      4.49494969E-03
      11      2.93491002E-03      2.93559594E-03
      12      1.91686314E-03      1.91731104E-03
      13      1.25181398E-03      1.25210654E-03
      14      8.17322032E-04      8.17513151E-04
      15      5.33482990E-04      5.33607825E-04
      16      3.48098990E-04      3.48180512E-04
      17      2.27053722E-04      2.27106944E-04
      18      1.48044591E-04      1.48079324E-04
      19      9.64923043E-05      9.65149640E-05
      20      6.28680189E-05      6.28827961E-05
      21      4.09455125E-05      4.09551455E-05
      22      2.66578981E-05      2.66641752E-05
      23      1.73497367E-05      1.73538256E-05
      24      1.12878709E-05      1.12905333E-05
      25      7.34155963E-06      7.34329267E-06
      26      4.77338928E-06      4.77451695E-06
      27      3.10264904E-06      3.10338255E-06
      28      2.01609375E-06      2.01657072E-06
      29      1.30968208E-06      1.30999216E-06
      30      8.50555842E-07      8.50757340E-07
      31      5.52237807E-07      5.52368719E-07
      32      3.58459459E-07      3.58544487E-07
      33      2.32620878E-07      2.32676087E-07
      34      1.50923288E-07      1.50959129E-07
      35      9.78963358E-08      9.79196018E-08
      36      6.34866533E-08      6.35017468E-08
      37      4.11630834E-08      4.11728710E-08
      38      2.66837417E-08      2.66900938E-08
      39      1.72942206E-08      1.72983425E-08
      40      1.12065549E-08      1.12092273E-08
      41      7.26050051E-09      7.26222910E-09
      42      4.70312410E-09      4.70424569E-09
      43      3.04597525E-09      3.04670074E-09
      44      1.97236431E-09      1.97283905E-09
      45      1.27701329E-09      1.27731445E-09
      46      8.26677849E-10      8.26877355E-10
      47      5.35063443E-10      5.35193889E-10

  TOTAL ELASTIC CROSS SECTION = 1.100352E-17 cm**2
               FROM DCS TABLE = 1.100319E-17  (REL. DIF. = 3.00E-05)

  1ST TRANSPORT CROSS SECTION = 1.522218E-18 cm**2
               FROM DCS TABLE = 1.522196E-18  (REL. DIF. = 1.45E-05)

  2ND TRANSPORT CROSS SECTION = 3.231419E-18 cm**2
