    
 E (eV)=   280.000000000000     
       0      4.66897769E-01      0.00000000E+00
       1      2.48663743E-01      2.48765966E-01
       2      1.49936364E-01      1.49981730E-01
       3      9.42692137E-02      9.42946257E-02
       4      6.04287079E-02      6.04441078E-02
       5      3.91411518E-02      3.91508250E-02
       6      2.55061275E-02      2.55123195E-02
       7      1.66814070E-02      1.66854136E-02
       8      1.09339461E-02      1.09365555E-02
       9      7.17609411E-03      7.17780016E-03
      10      4.71318353E-03      4.71430169E-03
      11      3.09662989E-03      3.09736379E-03
      12      2.03470803E-03      2.03519011E-03
      13      1.33683776E-03      1.33715455E-03
      14      8.78152643E-04      8.78360835E-04
      15      5.76692080E-04      5.76828893E-04
      16      3.78599792E-04      3.78689680E-04
      17      2.48466054E-04      2.48525097E-04
      18      1.63003758E-04      1.63042527E-04
      19      1.06897978E-04      1.06923426E-04
      20      7.00781822E-05      7.00948799E-05
      21      4.59239874E-05      4.59349396E-05
      22      3.00845104E-05      3.00916914E-05
      23      1.97013899E-05      1.97060966E-05
      24      1.28975073E-05      1.29005911E-05
      25      8.44062108E-06      8.44264082E-06
      26      5.52214195E-06      5.52346435E-06
      27      3.61168697E-06      3.61255251E-06
      28      2.36149376E-06      2.36206010E-06
      29      1.54362700E-06      1.54399745E-06
      30      1.00874478E-06      1.00898702E-06
      31      6.59034299E-07      6.59192663E-07
      32      4.30454042E-07      4.30557536E-07
      33      2.81087490E-07      2.81155112E-07
      34      1.83508483E-07      1.83552660E-07
      35      1.19777319E-07      1.19806168E-07
      36      7.81627591E-08      7.81815954E-08
      37      5.09959742E-08      5.10082672E-08
      38      3.32648326E-08      3.32728559E-08
      39      2.16946270E-08      2.16998630E-08
      40      1.41461263E-08      1.41495430E-08
      41      9.22239445E-09      9.22462040E-09
      42      6.01141878E-09      6.01287252E-09
      43      3.91776720E-09      3.91871388E-09
      44      2.55282077E-09      2.55343954E-09
      45      1.66314347E-09      1.66354402E-09
      46      1.08339182E-09      1.08365068E-09
      47      7.05641139E-10      7.05808557E-10
      48      4.59516909E-10      4.59625032E-10

  TOTAL ELASTIC CROSS SECTION = 1.067030E-17 cm**2
               FROM DCS TABLE = 1.066998E-17  (REL. DIF. = 3.02E-05)

  1ST TRANSPORT CROSS SECTION = 1.446193E-18 cm**2
               FROM DCS TABLE = 1.446172E-18  (REL. DIF. = 1.45E-05)

  2ND TRANSPORT CROSS SECTION = 3.078776E-18 cm**2
