    
 E (eV)=   254.000000000000     
       0      4.80734622E-01      0.00000000E+00
       1      2.51790726E-01      2.51888297E-01
       2      1.49101794E-01      1.49144430E-01
       3      9.20002817E-02      9.20237781E-02
       4      5.78520354E-02      5.78660297E-02
       5      3.67481500E-02      3.67567826E-02
       6      2.34786142E-02      2.34840379E-02
       7      1.50522836E-02      1.50557266E-02
       8      9.66974345E-03      9.67194260E-03
       9      6.21912859E-03      6.22053837E-03
      10      4.00222711E-03      4.00313283E-03
      11      2.57615537E-03      2.57673797E-03
      12      1.65819598E-03      1.65857097E-03
      13      1.06714818E-03      1.06738960E-03
      14      6.86585388E-04      6.86740812E-04
      15      4.41588428E-04      4.41688472E-04
      16      2.83908019E-04      2.83972397E-04
      17      1.82459151E-04      1.82500564E-04
      18      1.17213602E-04      1.17240232E-04
      19      7.52687302E-05      7.52858470E-05
      20      4.83145079E-05      4.83255055E-05
      21      3.10006374E-05      3.10077005E-05
      22      1.98837565E-05      1.98882909E-05
      23      1.27487096E-05      1.27516194E-05
      24      8.17108150E-06      8.17294806E-06
      25      5.23532951E-06      5.23652641E-06
      26      3.35324532E-06      3.35401254E-06
      27      2.14708392E-06      2.14757553E-06
      28      1.37435993E-06      1.37467485E-06
      29      8.79478063E-07      8.79679722E-07
      30      5.62636105E-07      5.62765200E-07
      31      3.59843018E-07      3.59925636E-07
      32      2.30083786E-07      2.30136635E-07
      33      1.47079097E-07      1.47112905E-07
      34      9.39965267E-08      9.40181470E-08
      35      6.00582238E-08      6.00720457E-08
      36      3.83651969E-08      3.83740296E-08
      37      2.45024532E-08      2.45080994E-08
      38      1.56455561E-08      1.56491632E-08
      39      9.98819713E-09      9.99050052E-09
      40      6.37531912E-09      6.37679259E-09
      41      4.06847701E-09      4.06941637E-09
      42      2.59589232E-09      2.59649262E-09
      43      1.65599388E-09      1.65637784E-09
      44      1.05625424E-09      1.05649909E-09
      45      6.73609950E-10      6.73759231E-10
      46      4.29469619E-10      4.29563094E-10

  TOTAL ELASTIC CROSS SECTION = 1.183459E-17 cm**2
               FROM DCS TABLE = 1.183424E-17  (REL. DIF. = 2.95E-05)

  1ST TRANSPORT CROSS SECTION = 1.717902E-18 cm**2
               FROM DCS TABLE = 1.717877E-18  (REL. DIF. = 1.44E-05)

  2ND TRANSPORT CROSS SECTION = 3.621890E-18 cm**2
