    
 E (eV)=   268.000000000000     
       0      4.73075045E-01      0.00000000E+00
       1      2.50089533E-01      2.50189640E-01
       2      1.49592346E-01      1.49636470E-01
       3      9.32733166E-02      9.32978555E-02
       4      5.92833147E-02      5.92980720E-02
       5      3.80685545E-02      3.80777501E-02
       6      2.45909867E-02      2.45968244E-02
       7      1.59413515E-02      1.59450971E-02
       8      1.03561351E-02      1.03585535E-02
       9      6.73609713E-03      6.73766459E-03
      10      4.38438269E-03      4.38540097E-03
      11      2.85453096E-03      2.85519336E-03
      12      1.85857085E-03      1.85900205E-03
      13      1.20995713E-03      1.21023793E-03
      14      7.87517919E-04      7.87700779E-04
      15      5.12413317E-04      5.12532385E-04
      16      3.33296922E-04      3.33374434E-04
      17      2.16711763E-04      2.16762207E-04
      18      1.40853861E-04      1.40886678E-04
      19      9.15142322E-05      9.15355737E-05
      20      5.94351268E-05      5.94490002E-05
      21      3.85864793E-05      3.85954944E-05
      22      2.50419629E-05      2.50478188E-05
      23      1.62460342E-05      1.62498364E-05
      24      1.05360317E-05      1.05384997E-05
      25      6.83065944E-06      6.83226073E-06
      26      4.42699714E-06      4.42803574E-06
      27      2.86828344E-06      2.86895686E-06
      28      1.85783092E-06      1.85826742E-06
      29      1.20300243E-06      1.20328527E-06
      30      7.78767494E-07      7.78950713E-07
      31      5.04004864E-07      5.04123518E-07
      32      3.26100538E-07      3.26177355E-07
      33      2.10941724E-07      2.10991441E-07
      34      1.36418038E-07      1.36450207E-07
      35      8.82029384E-08      8.82237515E-08
      36      5.70163688E-08      5.70298321E-08
      37      3.68489715E-08      3.68576751E-08
      38      2.38102529E-08      2.38158774E-08
      39      1.53821397E-08      1.53857761E-08
      40      9.93544033E-09      9.93778975E-09
      41      6.41624539E-09      6.41776221E-09
      42      4.14283306E-09      4.14381299E-09
      43      2.67442945E-09      2.67506448E-09
      44      1.72620587E-09      1.72661397E-09
      45      1.11403349E-09      1.11430308E-09
      46      7.18851790E-10      7.19019905E-10
      47      4.63753274E-10      4.63860700E-10

  TOTAL ELASTIC CROSS SECTION = 1.117802E-17 cm**2
               FROM DCS TABLE = 1.117768E-17  (REL. DIF. = 2.99E-05)

  1ST TRANSPORT CROSS SECTION = 1.562591E-18 cm**2
               FROM DCS TABLE = 1.562569E-18  (REL. DIF. = 1.45E-05)

  2ND TRANSPORT CROSS SECTION = 3.312262E-18 cm**2
