    
 E (eV)=   282.000000000000     
       0     -7.66154736E-01      0.00000000E+00
       1      1.29051449E+00      1.29171969E+00
       2      7.57750752E-01      7.58075915E-01
       3      4.73711827E-01      4.73863410E-01
       4      3.01464366E-01      3.01550135E-01
       5      1.93035690E-01      1.93087500E-01
       6      1.24175619E-01      1.24207778E-01
       7      8.02471569E-02      8.02674273E-02
       8      5.20938122E-02      5.21067256E-02
       9      3.39626016E-02      3.39708954E-02
      10      2.22298879E-02      2.22352497E-02
      11      1.46034408E-02      1.46069262E-02
      12      9.62551670E-03      9.62779281E-03
      13      6.36393207E-03      6.36542457E-03
      14      4.21942162E-03      4.22040384E-03
      15      2.80484663E-03      2.80549514E-03
      16      1.86898010E-03      1.86940955E-03
      17      1.24811982E-03      1.24840498E-03
      18      8.35190724E-04      8.35380553E-04
      19      5.59910961E-04      5.60037616E-04
      20      3.75998741E-04      3.76083423E-04
      21      2.52884375E-04      2.52941103E-04
      22      1.70319229E-04      1.70357298E-04
      23      1.14855861E-04      1.14881450E-04
      24      7.75418142E-05      7.75590388E-05
      25      5.24036315E-05      5.24152413E-05
      26      3.54472457E-05      3.54550804E-05
      27      2.39969479E-05      2.40022406E-05
      28      1.62570662E-05      1.62606451E-05
      29      1.10205849E-05      1.10230070E-05
      30      7.47498460E-06      7.47662507E-06
      31      5.07258193E-06      5.07369376E-06
      32      3.44376686E-06      3.44452084E-06
      33      2.33883598E-06      2.33934754E-06
      34      1.58893090E-06      1.58927815E-06
      35      1.07976607E-06      1.08000188E-06
      36      7.33932303E-07      7.34092492E-07
      37      4.98962640E-07      4.99071484E-07
      38      3.39274885E-07      3.39348867E-07
      39      2.30724929E-07      2.30775224E-07
      40      1.56922463E-07      1.56956662E-07
      41      1.06736613E-07      1.06759863E-07
      42      7.26057556E-08      7.26215696E-08
      43      4.93912757E-08      4.94020323E-08
      44      3.36002984E-08      3.36076244E-08
      45      2.28583344E-08      2.28633128E-08
      46      1.55507174E-08      1.55541041E-08
      47      1.05792116E-08      1.05815177E-08
      48      7.19693272E-09      7.19850156E-09
      49      4.89592170E-09      4.89699108E-09
      50      3.33053092E-09      3.33125268E-09
      51      2.26556386E-09      2.26605681E-09
      52      1.54102006E-09      1.54135915E-09
      53      1.04812364E-09      1.04834861E-09
      54      7.12868229E-10      7.13022072E-10
      55      4.84833253E-10      4.84936494E-10

  TOTAL ELASTIC CROSS SECTION = 1.468794E-16 cm**2
               FROM DCS TABLE = 1.468760E-16  (REL. DIF. = 2.33E-05)

  1ST TRANSPORT CROSS SECTION = 2.993449E-17 cm**2
               FROM DCS TABLE = 2.993444E-17  (REL. DIF. = 1.67E-06)

  2ND TRANSPORT CROSS SECTION = 5.012750E-17 cm**2
