 #
 # Subroutine ELSEPA. Elastic scattering of electrons and positrons
 #                    by neutral atoms and positive ions
 #
 # Projectile: electron
 # Kinetic energy = 1.02000E+02 eV = 3.74843E+00 a.u.
 #
 # Element:  C,  Z =   6,  atomic weight = 1.20107E+01 g/mol
 #
 # Nuclear model: point charge
 #
 # Number of electrons =  6
 #
 # Electron density: Read from file z_006.den   
 #                   Number of data points =  725
 #                   Volume integral = 6.00000E+00
 #
 # Furness-McCarthy exchange potential
 #
 # Total elastic cross section = 2.89650E-16 cm**2 = 1.03436E+01 a0**2
 # 1st transport cross section = 1.24681E-16 cm**2 = 4.45243E+00 a0**2
 # 2nd transport cross section = 1.45278E-16 cm**2 = 5.18798E+00 a0**2
 #
 #
 # Differential cross section:                       MU=(1-COS(THETA))/2
 #
 #  THETA        MU          DCS          DCS        Sherman      error
 #  (deg)                 (cm**2/sr)   (a0**2/sr)    function
 #----------------------------------------------------------------------
  0.000E+00  0.00000E+00  3.80220E-16  1.35779E+01  0.00000E+00  1.0E-07
  1.000E-04  7.61557E-13  3.80220E-16  1.35779E+01  2.43478E-10  1.0E-07
  1.250E-04  1.18994E-12  3.80220E-16  1.35779E+01  3.04347E-10  1.0E-07
  1.500E-04  1.71346E-12  3.80220E-16  1.35779E+01  3.65216E-10  1.0E-07
  1.750E-04  2.33225E-12  3.80220E-16  1.35779E+01  4.26086E-10  1.0E-07
  2.000E-04  3.04617E-12  3.80220E-16  1.35779E+01  4.86955E-10  1.0E-07
  2.250E-04  3.85530E-12  3.80220E-16  1.35779E+01  5.47825E-10  1.0E-07
  2.500E-04  4.75964E-12  3.80220E-16  1.35779E+01  6.08694E-10  1.0E-07
  2.750E-04  5.75917E-12  3.80220E-16  1.35779E+01  6.69563E-10  1.0E-07
  3.000E-04  6.85391E-12  3.80220E-16  1.35779E+01  7.30433E-10  1.0E-07
  3.250E-04  8.04379E-12  3.80220E-16  1.35779E+01  7.91302E-10  1.0E-07
  3.500E-04  9.32893E-12  3.80220E-16  1.35779E+01  8.52172E-10  1.0E-07
  3.750E-04  1.07092E-11  3.80220E-16  1.35779E+01  9.13041E-10  1.0E-07
  4.000E-04  1.21847E-11  3.80220E-16  1.35779E+01  9.73910E-10  1.0E-07
  4.250E-04  1.37554E-11  3.80220E-16  1.35779E+01  1.03478E-09  1.0E-07
  4.500E-04  1.54213E-11  3.80220E-16  1.35779E+01  1.09565E-09  1.0E-07
  4.750E-04  1.71823E-11  3.80220E-16  1.35779E+01  1.15652E-09  1.0E-07
  5.000E-04  1.90386E-11  3.80220E-16  1.35779E+01  1.21739E-09  1.0E-07
  5.250E-04  2.09900E-11  3.80220E-16  1.35779E+01  1.27826E-09  1.0E-07
  5.500E-04  2.30367E-11  3.80220E-16  1.35779E+01  1.33913E-09  1.0E-07
  5.750E-04  2.51785E-11  3.80220E-16  1.35779E+01  1.40000E-09  1.0E-07
  6.000E-04  2.74156E-11  3.80220E-16  1.35779E+01  1.46087E-09  1.0E-07
  6.250E-04  2.97478E-11  3.80220E-16  1.35779E+01  1.52174E-09  1.0E-07
  6.500E-04  3.21752E-11  3.80220E-16  1.35779E+01  1.58260E-09  1.0E-07
  6.750E-04  3.46979E-11  3.80220E-16  1.35779E+01  1.64347E-09  1.0E-07
  7.000E-04  3.73157E-11  3.80220E-16  1.35779E+01  1.70434E-09  1.0E-07
  7.250E-04  4.00286E-11  3.80220E-16  1.35779E+01  1.76521E-09  1.0E-07
  7.500E-04  4.28368E-11  3.80220E-16  1.35779E+01  1.82608E-09  1.0E-07
  7.750E-04  4.57402E-11  3.80220E-16  1.35779E+01  1.88695E-09  1.0E-07
  8.000E-04  4.87388E-11  3.80220E-16  1.35779E+01  1.94782E-09  1.0E-07
  8.250E-04  5.18325E-11  3.80220E-16  1.35779E+01  2.00869E-09  1.0E-07
  8.500E-04  5.50215E-11  3.80220E-16  1.35779E+01  2.06956E-09  1.0E-07
  8.750E-04  5.83057E-11  3.80220E-16  1.35779E+01  2.13043E-09  1.0E-07
  9.000E-04  6.16850E-11  3.80220E-16  1.35779E+01  2.19130E-09  1.0E-07
  9.250E-04  6.51595E-11  3.80220E-16  1.35779E+01  2.25217E-09  1.0E-07
  9.500E-04  6.87293E-11  3.80220E-16  1.35779E+01  2.31304E-09  1.0E-07
  9.750E-04  7.23943E-11  3.80220E-16  1.35779E+01  2.37391E-09  1.0E-07
  1.000E-03  7.61544E-11  3.80220E-16  1.35779E+01  2.43478E-09  1.0E-07
  1.250E-03  1.18991E-10  3.80220E-16  1.35779E+01  3.04347E-09  1.0E-07
  1.500E-03  1.71347E-10  3.80220E-16  1.35779E+01  3.65216E-09  1.0E-07
  1.750E-03  2.33223E-10  3.80220E-16  1.35779E+01  4.26086E-09  1.0E-07
  2.000E-03  3.04617E-10  3.80220E-16  1.35779E+01  4.86955E-09  1.0E-07
  2.250E-03  3.85531E-10  3.80220E-16  1.35779E+01  5.47825E-09  1.0E-07
  2.500E-03  4.75965E-10  3.80220E-16  1.35779E+01  6.08694E-09  1.0E-07
  2.750E-03  5.75917E-10  3.80220E-16  1.35779E+01  6.69563E-09  1.0E-07
  3.000E-03  6.85389E-10  3.80220E-16  1.35779E+01  7.30433E-09  1.0E-07
  3.250E-03  8.04380E-10  3.80220E-16  1.35779E+01  7.91302E-09  1.0E-07
  3.500E-03  9.32891E-10  3.80220E-16  1.35779E+01  8.52172E-09  1.0E-07
  3.750E-03  1.07092E-09  3.80220E-16  1.35779E+01  9.13041E-09  1.0E-07
  4.000E-03  1.21847E-09  3.80220E-16  1.35779E+01  9.73910E-09  1.0E-07
  4.250E-03  1.37554E-09  3.80220E-16  1.35779E+01  1.03478E-08  1.0E-07
  4.500E-03  1.54213E-09  3.80220E-16  1.35779E+01  1.09565E-08  1.0E-07
  4.750E-03  1.71823E-09  3.80220E-16  1.35779E+01  1.15652E-08  1.0E-07
  5.000E-03  1.90386E-09  3.80220E-16  1.35779E+01  1.21739E-08  1.0E-07
  5.250E-03  2.09900E-09  3.80220E-16  1.35779E+01  1.27826E-08  1.0E-07
  5.500E-03  2.30367E-09  3.80220E-16  1.35779E+01  1.33913E-08  1.0E-07
  5.750E-03  2.51785E-09  3.80220E-16  1.35779E+01  1.40000E-08  1.0E-07
  6.000E-03  2.74156E-09  3.80220E-16  1.35779E+01  1.46087E-08  1.0E-07
  6.250E-03  2.97478E-09  3.80220E-16  1.35779E+01  1.52174E-08  1.0E-07
  6.500E-03  3.21752E-09  3.80220E-16  1.35779E+01  1.58260E-08  1.0E-07
  6.750E-03  3.46978E-09  3.80220E-16  1.35779E+01  1.64347E-08  1.0E-07
  7.000E-03  3.73156E-09  3.80220E-16  1.35779E+01  1.70434E-08  1.0E-07
  7.250E-03  4.00286E-09  3.80220E-16  1.35779E+01  1.76521E-08  1.0E-07
  7.500E-03  4.28368E-09  3.80220E-16  1.35779E+01  1.82608E-08  1.0E-07
  7.750E-03  4.57402E-09  3.80220E-16  1.35779E+01  1.88695E-08  1.0E-07
  8.000E-03  4.87388E-09  3.80220E-16  1.35779E+01  1.94782E-08  1.0E-07
