    
 E (eV)=   244.000000000000     
       0      4.86537017E-01      0.00000000E+00
       1      2.53030601E-01      2.53126313E-01
       2      1.48684214E-01      1.48725759E-01
       3      9.10095687E-02      9.10323038E-02
       4      5.67614848E-02      5.67749252E-02
       5      3.57564181E-02      3.57646450E-02
       6      2.26533552E-02      2.26584828E-02
       7      1.44002032E-02      1.44034319E-02
       8      9.17183646E-03      9.17388161E-03
       9      5.84815032E-03      5.84945038E-03
      10      3.73090400E-03      3.73173213E-03
      11      2.38059989E-03      2.38112802E-03
      12      1.51891541E-03      1.51925240E-03
      13      9.68923810E-04      9.69138876E-04
      14      6.17891998E-04      6.18029244E-04
      15      3.93891528E-04      3.93979094E-04
      16      2.50996114E-04      2.51051966E-04
      17      1.59873395E-04      1.59909005E-04
      18      1.01789216E-04      1.01811911E-04
      19      6.47805387E-05      6.47949962E-05
      20      4.12104709E-05      4.12196770E-05
      21      2.62056690E-05      2.62115287E-05
      22      1.66576160E-05      1.66613441E-05
      23      1.05843970E-05      1.05867679E-05
      24      6.72296807E-06      6.72447532E-06
      25      4.26877911E-06      4.26973694E-06
      26      2.70956770E-06      2.71017615E-06
      27      1.71931660E-06      1.71970296E-06
      28      1.09062873E-06      1.09087400E-06
      29      6.91621847E-07      6.91777487E-07
      30      4.38466417E-07      4.38565153E-07
      31      2.77897632E-07      2.77960253E-07
      32      1.76083693E-07      1.76123393E-07
      33      1.11543298E-07      1.11568464E-07
      34      7.06418579E-08      7.06578091E-08
      35      4.47280309E-08      4.47381359E-08
      36      2.83138989E-08      2.83202956E-08
      37      1.79194377E-08      1.79234871E-08
      38      1.13385959E-08      1.13411643E-08
      39      7.17312824E-09      7.17475138E-09
      40      4.53699931E-09      4.53802606E-09
      41      2.86913357E-09      2.86977885E-09
      42      1.81403924E-09      1.81444929E-09
      43      1.14677698E-09      1.14703508E-09
      44      7.24813255E-10      7.24979975E-10
      45      4.57996895E-10      4.58098044E-10

  TOTAL ELASTIC CROSS SECTION = 1.235251E-17 cm**2
               FROM DCS TABLE = 1.235215E-17  (REL. DIF. = 2.92E-05)

  1ST TRANSPORT CROSS SECTION = 1.844115E-18 cm**2
               FROM DCS TABLE = 1.844088E-18  (REL. DIF. = 1.44E-05)

  2ND TRANSPORT CROSS SECTION = 3.872002E-18 cm**2
