    
 E (eV)=   246.000000000000     
       0     -6.78971778E-01      0.00000000E+00
       1      1.32399897E+00      1.32517248E+00
       2      7.58680402E-01      7.58983975E-01
       3      4.60858363E-01      4.60995975E-01
       4      2.84339125E-01      2.84414677E-01
       5      1.76532596E-01      1.76576813E-01
       6      1.10207359E-01      1.10233969E-01
       7      6.91844480E-02      6.92007306E-02
       8      4.36628233E-02      4.36729037E-02
       9      2.76909431E-02      2.76972397E-02
      10      1.76396045E-02      1.76435657E-02
      11      1.12818737E-02      1.12843804E-02
      12      7.24189396E-03      7.24348815E-03
      13      4.66400323E-03      4.66502150E-03
      14      3.01283097E-03      3.01348389E-03
      15      1.95157829E-03      1.95199838E-03
      16      1.26732543E-03      1.26759657E-03
      17      8.24868263E-04      8.25043762E-04
      18      5.38003373E-04      5.38117262E-04
      19      3.51564267E-04      3.51638348E-04
      20      2.30125344E-04      2.30173635E-04
      21      1.50865516E-04      1.50897057E-04
      22      9.90403567E-05      9.90609933E-05
      23      6.50978979E-05      6.51114216E-05
      24      4.28346370E-05      4.28435119E-05
      25      2.82125399E-05      2.82183716E-05
      26      1.85976697E-05      1.86015060E-05
      27      1.22687089E-05      1.22712350E-05
      28      8.09882780E-06      8.10049269E-06
      29      5.34923184E-06      5.35032997E-06
      30      3.53486900E-06      3.53559380E-06
      31      2.33688864E-06      2.33736730E-06
      32      1.54546387E-06      1.54578015E-06
      33      1.02237934E-06      1.02258841E-06
      34      6.76513535E-07      6.76651800E-07
      35      4.47747853E-07      4.47839317E-07
      36      2.96392031E-07      2.96452552E-07
      37      1.96227917E-07      1.96267966E-07
      38      1.29928293E-07      1.29954806E-07
      39      8.60367524E-08      8.60543033E-08
      40      5.69758871E-08      5.69875070E-08
      41      3.77326169E-08      3.77403140E-08
      42      2.49893338E-08      2.49944296E-08
      43      1.65499031E-08      1.65532794E-08
      44      1.09606358E-08      1.09628729E-08
      45      7.25885145E-09      7.26032891E-09
      46      4.80720659E-09      4.80818044E-09
      47      3.18347407E-09      3.18412036E-09
      48      2.10804747E-09      2.10847992E-09
      49      1.39584779E-09      1.39613535E-09
      50      9.24248878E-10      9.24436525E-10
      51      6.11938157E-10      6.12060232E-10

  TOTAL ELASTIC CROSS SECTION = 1.615624E-16 cm**2
               FROM DCS TABLE = 1.615588E-16  (REL. DIF. = 2.22E-05)

  1ST TRANSPORT CROSS SECTION = 3.669411E-17 cm**2
               FROM DCS TABLE = 3.669407E-17  (REL. DIF. = 1.07E-06)

  2ND TRANSPORT CROSS SECTION = 5.923187E-17 cm**2
